School Name,School Type,School Level,Title 1 Eligible,Phone Number,Phone Type,Language,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,Share Name,Answers Created At, Feedback,
School 15,Public,High School,FALSE,305-181-191,landline,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:09,Blank,
School 15,Public,High School,FALSE,148-993-268,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 21:28,Blank,
School 15,Public,High School,FALSE,862-768-576,undefined,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 17:13,Blank,
School 15,Public,High School,FALSE,635-167-843,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 19:29,Blank,
School 15,Public,High School,FALSE,449-185-415,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 14:34,Blank,
School 15,Public,High School,FALSE,513-240-508,undefined,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 14:39,Blank,
School 15,Public,High School,FALSE,987-533-645,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,1/31/23 15:57,Blank,
School 15,Public,High School,FALSE,913-068-967,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:17,Blank,
School 15,Public,High School,FALSE,105-272-762,landline,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,2/1/23 3:08,Blank,
School 15,Public,High School,FALSE,568-295-175,landline,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2/1/23 7:42,Blank,
School 15,Public,High School,FALSE,529-794-496,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2/1/23 11:27,Blank,
School 15,Public,High School,FALSE,489-729-272,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2/1/23 11:44,Blank,
School 15,Public,High School,FALSE,215-871-735,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 14:35,Blank,
School 15,Public,High School,FALSE,250-919-928,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:39,NA,
School 15,Public,High School,FALSE,679-279-222,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:42,NA,
School 15,Public,High School,FALSE,575-670-197,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 17:12,NA,
School 15,Public,High School,FALSE,681-098-064,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:28,NA,
School 15,Public,High School,FALSE,302-005-826,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:16,NA,
School 15,Public,High School,FALSE,247-237-163,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2/1/23 17:48,OPT OUT,
School 16,Public,High School,FALSE,599-152-761,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:59,1,
School 16,Public,High School,FALSE,892-340-288,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:56,1,
School 16,Public,High School,FALSE,979-092-487,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:38,1,
School 16,Public,High School,FALSE,421-984-407,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:34,1,
School 16,Public,High School,FALSE,410-877-961,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,2/1/23 9:57,1,
School 16,Public,High School,FALSE,640-528-489,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:58,1,
School 16,Public,High School,FALSE,244-026-958,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 18:49,1,
School 16,Public,High School,FALSE,606-503-654,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 19:08,1,
School 16,Public,High School,FALSE,241-035-285,landline,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:03,1,
School 16,Public,High School,FALSE,350-048-194,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:58,1,
School 16,Public,High School,FALSE,235-534-238,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 14:58,1,
School 16,Public,High School,FALSE,686-978-257,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:57,1,
School 16,Public,High School,FALSE,303-414-497,landline,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 8:15,1,
School 16,Public,High School,FALSE,989-676-911,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:00,1,
School 16,Public,High School,FALSE,561-350-339,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:50,1,
School 16,Public,High School,FALSE,383-278-043,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 17:54,1,
School 16,Public,High School,FALSE,752-786-070,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:28,1,
School 16,Public,High School,FALSE,286-458-669,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 10:49,1,
School 16,Public,High School,FALSE,207-327-154,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2/1/23 7:32,1,
School 16,Public,High School,FALSE,971-245-427,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:29,1,
School 16,Public,High School,FALSE,344-168-930,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 15:56,1,
School 16,Public,High School,FALSE,428-467-699,landline,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 20:44,1,
School 16,Public,High School,FALSE,338-608-132,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 17:31,1,
School 16,Public,High School,FALSE,309-596-971,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:06,1,
School 16,Public,High School,FALSE,251-053-301,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:11,1,
School 16,Public,High School,FALSE,662-535-901,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:57,1,
School 16,Public,High School,FALSE,635-282-692,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 17:19,1,
School 16,Public,High School,FALSE,195-020-797,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:55,1,
School 16,Public,High School,FALSE,586-201-002,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:01,1,
School 16,Public,High School,FALSE,738-878-579,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 14:36,1,
School 16,Public,High School,FALSE,955-597-611,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:59,1,
School 16,Public,High School,FALSE,484-389-832,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 15:57,1,
School 16,Public,High School,FALSE,880-654-164,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:48,1,
School 16,Public,High School,FALSE,364-650-942,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:03,1,
School 16,Public,High School,FALSE,558-296-088,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,2/1/23 9:01,1,
School 16,Public,High School,FALSE,892-243-564,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TRUE,1/31/23 16:07,2,
School 16,Public,High School,FALSE,714-914-269,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 14:33,2,
School 16,Public,High School,FALSE,866-405-344,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 14:30,2,
School 16,Public,High School,FALSE,353-521-658,landline,English,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TRUE,1/31/23 16:08,2,
School 16,Public,High School,FALSE,400-353-865,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,1/31/23 16:05,2,
School 16,Public,High School,FALSE,204-890-499,landline,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 14:44,2,
School 16,Public,High School,FALSE,832-425-147,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:59,2,
School 16,Public,High School,FALSE,119-379-901,landline,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 14:33,2,
School 16,Public,High School,FALSE,617-853-330,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 14:33,2,
School 16,Public,High School,FALSE,896-357-847,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:04,2,
School 16,Public,High School,FALSE,902-592-402,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:12,2,
School 16,Public,High School,FALSE,319-803-232,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,2/1/23 9:14,2,
School 16,Public,High School,FALSE,512-227-390,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:24,2,
School 16,Public,High School,FALSE,866-273-170,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:57,2,
School 16,Public,High School,FALSE,566-571-277,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 14:56,2,
School 16,Public,High School,FALSE,235-451-355,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 18:09,2,
School 16,Public,High School,FALSE,743-657-865,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 11:02,2,
School 16,Public,High School,FALSE,549-226-375,undefined,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 15:59,2,
School 16,Public,High School,FALSE,444-558-321,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:30,2,
School 16,Public,High School,FALSE,202-837-660,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 17:15,2,
School 16,Public,High School,FALSE,694-809-473,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 15:59,2,
School 16,Public,High School,FALSE,173-684-670,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:30,2,
School 16,Public,High School,FALSE,441-728-247,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 20:02,2,
School 16,Public,High School,FALSE,738-233-337,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:58,2,
School 16,Public,High School,FALSE,695-512-119,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:01,2,
School 16,Public,High School,FALSE,136-311-479,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 15:57,2,
School 16,Public,High School,FALSE,372-070-966,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 21:07,2,
School 16,Public,High School,FALSE,857-147-959,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 17:29,2,
School 16,Public,High School,FALSE,326-647-534,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 15:57,2,
School 16,Public,High School,FALSE,948-733-554,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:31,2,
School 16,Public,High School,FALSE,752-457-808,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:58,2,
School 16,Public,High School,FALSE,564-965-783,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 15:57,2,
School 16,Public,High School,FALSE,856-038-851,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 19:05,2,
School 16,Public,High School,FALSE,282-407-221,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 19:02,2,
School 16,Public,High School,FALSE,362-386-015,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2/1/23 12:53,2,
School 16,Public,High School,FALSE,587-750-732,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:59,2,
School 16,Public,High School,FALSE,928-041-076,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:56,2,
School 16,Public,High School,FALSE,273-330-501,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:38,2,
School 16,Public,High School,FALSE,120-599-408,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:34,2,
School 16,Public,High School,FALSE,996-143-668,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,2/1/23 9:57,2,
School 16,Public,High School,FALSE,599-974-920,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:26,2,
School 16,Public,High School,FALSE,604-044-830,landline,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:14,2,
School 16,Public,High School,FALSE,174-450-072,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,1/31/23 16:31,3,
School 16,Public,High School,FALSE,280-437-699,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:03,3,
School 16,Public,High School,FALSE,923-904-224,undefined,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 14:35,3,
School 16,Public,High School,FALSE,728-332-718,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 21:11,3,
School 16,Public,High School,FALSE,422-190-162,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 14:47,3,
School 16,Public,High School,FALSE,954-487-835,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 17:38,3,
School 16,Public,High School,FALSE,428-340-540,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 17:37,3,
School 16,Public,High School,FALSE,236-654-823,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 15:57,3,
School 16,Public,High School,FALSE,360-890-264,landline,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:14,3,
School 16,Public,High School,FALSE,810-223-392,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,2/1/23 6:26,3,
School 16,Public,High School,FALSE,306-182-880,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:58,3,
School 16,Public,High School,FALSE,491-047-055,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 19:10,3,
School 16,Public,High School,FALSE,898-848-166,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:03,3,
School 16,Public,High School,FALSE,570-245-887,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:11,3,
School 16,Public,High School,FALSE,395-073-443,landline,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 20:32,3,
School 16,Public,High School,FALSE,811-210-960,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:58,3,
School 16,Public,High School,FALSE,791-038-616,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 18:49,3,
School 16,Public,High School,FALSE,342-813-003,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 19:08,3,
School 16,Public,High School,FALSE,979-967-838,landline,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:03,3,
School 16,Public,High School,FALSE,793-490-977,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:58,3,
School 16,Public,High School,FALSE,810-499-127,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 14:58,3,
School 16,Public,High School,FALSE,397-869-060,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:57,3,
School 16,Public,High School,FALSE,903-954-087,landline,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 8:15,3,
School 16,Public,High School,FALSE,615-491-821,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TRUE,1/31/23 16:07,3,
School 16,Public,High School,FALSE,665-130-139,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 14:33,3,
School 16,Public,High School,FALSE,451-193-894,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 14:30,3,
School 16,Public,High School,FALSE,844-829-019,landline,English,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TRUE,1/31/23 16:08,3,
School 16,Public,High School,FALSE,909-702-645,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,1/31/23 16:05,3,
School 16,Public,High School,FALSE,564-418-711,landline,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 14:44,3,
School 16,Public,High School,FALSE,358-910-641,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:59,3,
School 16,Public,High School,FALSE,722-245-057,landline,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 14:33,3,
School 16,Public,High School,FALSE,904-799-955,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 14:33,3,
School 16,Public,High School,FALSE,495-124-511,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:04,3,
School 16,Public,High School,FALSE,647-258-022,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:12,3,
School 16,Public,High School,FALSE,533-455-369,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,2/1/23 9:14,3,
School 16,Public,High School,FALSE,478-095-514,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:26,3,
School 16,Public,High School,FALSE,131-112-914,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:56,3,
School 16,Public,High School,FALSE,511-873-780,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:38,3,
School 16,Public,High School,FALSE,857-437-980,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,2/1/23 9:57,3,
School 16,Public,High School,FALSE,366-219-782,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:26,4,
School 16,Public,High School,FALSE,949-768-331,landline,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:00,4,
School 16,Public,High School,FALSE,507-508-124,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 14:31,4,
School 16,Public,High School,FALSE,561-900-863,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 18:28,4,
School 16,Public,High School,FALSE,424-778-996,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,1/31/23 18:18,4,
School 16,Public,High School,FALSE,760-551-454,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 15:57,4,
School 16,Public,High School,FALSE,855-796-130,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:20,4,
School 16,Public,High School,FALSE,621-786-311,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:18,4,
School 16,Public,High School,FALSE,592-256-450,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:06,4,
School 16,Public,High School,FALSE,474-851-709,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 18:23,4,
School 16,Public,High School,FALSE,327-639-170,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 14:56,4,
School 16,Public,High School,FALSE,915-159-805,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 19:34,4,
School 16,Public,High School,FALSE,385-261-054,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 15:00,4,
School 16,Public,High School,FALSE,740-222-980,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:00,4,
School 16,Public,High School,FALSE,518-905-128,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:50,4,
School 16,Public,High School,FALSE,690-502-648,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 17:54,4,
School 16,Public,High School,FALSE,409-873-127,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:28,4,
School 16,Public,High School,FALSE,448-531-281,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 10:49,4,
School 16,Public,High School,FALSE,783-323-554,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2/1/23 7:32,4,
School 16,Public,High School,FALSE,991-556-065,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:24,4,
School 16,Public,High School,FALSE,182-749-066,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:57,4,
School 16,Public,High School,FALSE,551-319-201,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 14:56,4,
School 16,Public,High School,FALSE,641-169-256,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 18:09,4,
School 16,Public,High School,FALSE,206-197-196,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 11:02,4,
School 16,Public,High School,FALSE,394-740-528,undefined,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 15:59,4,
School 16,Public,High School,FALSE,988-843-475,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,1/31/23 16:31,4,
School 16,Public,High School,FALSE,662-943-493,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:03,4,
School 16,Public,High School,FALSE,986-902-132,undefined,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 14:35,4,
School 16,Public,High School,FALSE,669-398-089,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 21:11,4,
School 16,Public,High School,FALSE,785-419-333,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 14:47,4,
School 16,Public,High School,FALSE,183-481-577,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 17:38,4,
School 16,Public,High School,FALSE,971-322-808,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 17:37,4,
School 16,Public,High School,FALSE,923-815-022,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 15:57,4,
School 16,Public,High School,FALSE,599-907-997,landline,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:14,4,
School 16,Public,High School,FALSE,576-689-552,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,2/1/23 6:26,4,
School 16,Public,High School,FALSE,410-502-384,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:34,4,
School 16,Public,High School,FALSE,829-944-489,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:58,4,
School 16,Public,High School,FALSE,658-401-706,landline,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:03,4,
School 16,Public,High School,FALSE,927-771-613,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:58,4,
School 16,Public,High School,FALSE,944-718-753,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 14:58,4,
School 16,Public,High School,FALSE,765-454-778,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:57,4,
School 16,Public,High School,FALSE,583-736-715,landline,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 8:15,4,
School 16,Public,High School,FALSE,138-361-645,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TRUE,1/31/23 16:07,4,
School 16,Public,High School,FALSE,460-692-042,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 14:30,4,
School 16,Public,High School,FALSE,801-460-019,landline,English,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TRUE,1/31/23 16:08,4,
School 16,Public,High School,FALSE,866-814-824,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,1/31/23 16:05,4,
School 16,Public,High School,FALSE,518-334-043,landline,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 14:44,4,
School 16,Public,High School,FALSE,921-667-521,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:59,4,
School 16,Public,High School,FALSE,276-921-538,landline,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 14:33,4,
School 16,Public,High School,FALSE,885-586-399,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 14:33,4,
School 16,Public,High School,FALSE,773-187-796,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:04,4,
School 16,Public,High School,FALSE,130-502-175,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:12,4,
School 16,Public,High School,FALSE,150-470-455,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:04,ALL,
School 16,Public,High School,FALSE,116-007-016,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 14:43,ALL,
School 16,Public,High School,FALSE,995-492-432,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 14:45,ALL,
